region,year,week,case_c,pop_total,case_per_capita(‰),NO,NO2,NOx,O3,PM10,PM25,SO2
高屏,2016,25,356,218625,1.63,21.4,45.65,66.43,124.32,189.98,59.11,21.0
高屏,2016,26,363,214659,1.69,20.54,38.21,58.35,111.28,202.5,49.38,20.82
高屏,2016,27,288,192817,1.49,15.95,48.24,64.85,165.25,229.09,74.57,23.35
高屏,2016,28,261,199565,1.31,15.34,41.18,56.7,162.48,199.21,49.3,17.95
高屏,2016,29,300,190643,1.57,17.87,44.35,62.02,123.05,219.21,74.69,19.34
高屏,2016,30,319,198709,1.61,16.49,50.58,67.25,167.76,205.59,86.49,22.48
高屏,2016,31,299,210133,1.42,15.06,49.5,64.66,183.74,216.96,87.57,19.36
高屏,2016,32,271,205026,1.32,14.16,54.03,68.26,224.08,208.82,84.24,19.74
高屏,2016,33,318,212668,1.5,17.05,51.59,68.94,150.61,160.9,41.82,19.36
高屏,2016,34,310,203048,1.53,16.65,56.6,73.43,209.24,263.29,116.67,19.92
高屏,2016,35,310,210843,1.47,14.62,63.32,77.0,324.17,319.65,163.03,20.66
高屏,2016,36,298,208498,1.43,22.36,61.86,84.0,152.66,139.66,45.83,16.65
高屏,2016,37,357,212529,1.68,19.72,47.4,66.95,154.48,188.48,67.41,17.61
高屏,2016,38,243,198063,1.23,15.72,64.89,80.53,265.38,295.72,127.7,20.7
高屏,2016,39,326,203601,1.6,14.02,60.83,73.25,305.73,351.62,165.69,21.62
高屏,2016,40,263,202406,1.3,18.27,76.32,94.85,225.87,291.17,132.72,24.11
高屏,2016,41,344,210982,1.63,22.85,71.79,94.31,159.4,254.71,92.56,18.29
高屏,2016,42,325,202965,1.6,20.0,83.68,103.6,256.11,451.03,215.48,24.63
高屏,2016,43,345,200178,1.72,16.65,67.61,84.64,191.13,305.21,120.16,23.95
高屏,2016,44,340,206475,1.65,16.75,96.32,112.5,290.15,488.9,226.39,26.56
高屏,2016,45,323,204328,1.58,15.75,94.69,109.95,275.35,416.41,198.83,22.48
高屏,2016,46,377,206438,1.83,15.42,105.48,121.33,322.28,548.15,301.18,28.62
高屏,2016,47,343,204703,1.68,26.21,116.41,142.63,208.32,463.85,252.66,25.29
高屏,2016,48,334,210726,1.58,23.45,107.79,131.52,192.57,362.74,169.14,20.04
高屏,2016,49,368,210003,1.75,23.35,126.48,149.91,223.76,581.74,288.77,25.01
高屏,2016,50,367,197244,1.86,20.8,119.26,140.32,242.75,494.85,234.33,25.27
高屏,2016,51,377,207650,1.82,22.38,129.29,151.97,231.68,507.89,276.21,26.28
高屏,2016,52,353,214629,1.64,28.2,120.58,149.19,195.12,489.36,240.29,21.82
高屏,2017,1,391,220840,1.77,22.06,110.03,132.32,229.9,536.87,290.09,21.48
高屏,2017,2,362,206786,1.75,23.55,125.28,148.4,232.26,548.99,282.43,25.09
高屏,2017,3,409,210464,1.94,21.44,120.91,142.59,208.66,474.92,230.2,22.32
高屏,2017,4,344,206890,1.66,19.78,120.22,139.68,249.11,536.21,245.34,24.47
高屏,2017,5,253,198079,1.28,15.1,102.55,117.56,228.85,495.3,228.83,23.87
高屏,2017,6,388,209322,1.85,20.52,115.79,135.75,223.54,592.17,291.55,23.67
高屏,2017,7,356,204531,1.74,19.8,112.86,132.84,275.31,478.75,239.2,23.79
高屏,2017,8,429,208649,2.06,22.2,109.57,131.6,210.7,482.3,228.23,23.51
高屏,2017,9,305,204360,1.49,14.3,107.09,120.75,297.69,546.7,269.77,25.65
高屏,2017,10,426,218403,1.95,22.3,116.21,138.01,230.62,466.75,254.95,21.84
高屏,2017,11,359,209872,1.71,17.49,98.22,115.53,276.65,458.79,238.16,24.61
高屏,2017,12,366,211441,1.73,14.14,85.7,99.48,292.03,447.38,207.77,23.95
高屏,2017,13,366,202336,1.81,12.9,91.72,104.2,307.62,441.4,207.47,21.44
高屏,2017,14,313,197406,1.59,11.29,76.08,87.05,327.6,398.68,186.75,20.38
高屏,2017,15,398,207538,1.92,20.5,84.24,104.72,184.05,301.74,145.98,21.34
高屏,2017,16,367,210804,1.74,14.9,62.36,77.26,180.62,266.32,116.93,19.96
高屏,2017,17,345,202413,1.7,12.78,86.97,98.6,313.78,369.5,183.56,23.73
高屏,2017,18,335,192261,1.74,11.81,71.16,82.15,286.44,366.23,179.75,24.73
高屏,2017,19,322,204281,1.58,14.7,59.51,73.69,213.07,306.15,131.03,24.19
高屏,2017,20,315,199494,1.58,12.98,72.49,85.1,264.36,282.07,131.86,20.8
高屏,2017,21,366,206429,1.77,12.07,60.95,72.85,238.82,244.38,104.76,19.56
高屏,2017,22,304,194021,1.57,13.96,49.86,63.22,204.77,253.62,101.35,20.94
高屏,2017,23,392,214949,1.82,16.67,48.58,65.39,132.98,203.06,70.5,19.23
高屏,2017,24,352,204954,1.72,18.35,41.98,60.11,108.13,183.48,57.08,16.07
高屏,2017,25,334,204794,1.63,18.93,44.91,63.44,110.11,171.45,66.67,18.85
高屏,2017,26,372,212050,1.75,16.15,47.15,63.52,130.85,202.8,74.79,19.19
高屏,2017,27,324,197147,1.64,17.91,43.89,61.58,121.57,180.58,65.65,19.38
高屏,2017,28,342,207078,1.65,14.82,49.2,64.36,147.22,194.8,75.7,19.54
高屏,2017,29,360,205090,1.76,13.26,60.47,73.41,216.74,258.84,132.44,21.58
高屏,2017,30,367,203953,1.8,13.78,51.79,65.01,171.35,224.9,103.56,19.21
高屏,2017,31,321,198632,1.62,14.22,49.36,63.34,159.4,218.85,82.96,17.55
高屏,2017,32,348,204247,1.7,14.1,38.33,51.79,115.95,213.25,82.05,16.07
高屏,2017,33,350,210043,1.67,12.7,48.3,60.25,152.09,201.26,93.71,19.52
高屏,2017,34,340,206659,1.65,12.62,58.35,70.62,171.51,238.74,108.79,22.4
高屏,2017,35,325,198358,1.64,13.6,58.47,71.46,165.15,234.09,105.94,20.42
高屏,2017,36,355,199079,1.78,12.05,44.89,56.54,162.6,212.93,89.21,20.36
高屏,2017,37,367,207163,1.77,10.83,57.6,67.97,241.05,290.63,133.56,21.14
高屏,2017,38,304,196871,1.54,7.88,67.43,76.04,313.78,374.85,210.12,26.94
高屏,2017,39,299,204009,1.47,12.23,57.46,68.92,203.7,271.15,133.94,24.43
高屏,2017,40,328,199716,1.64,8.28,67.29,75.64,275.65,377.46,187.52,24.93
高屏,2017,41,272,195056,1.39,14.38,70.86,84.64,199.23,332.81,141.72,22.58
高屏,2017,42,333,205072,1.62,14.1,69.86,82.92,225.7,349.46,132.08,18.91
高屏,2017,43,344,197326,1.74,10.81,90.28,101.01,345.79,518.08,212.51,23.51
高屏,2017,44,381,211342,1.8,11.31,98.58,109.59,291.77,525.84,193.31,23.35
高屏,2017,45,332,209868,1.58,14.48,103.5,117.32,230.26,551.9,261.63,22.81
高屏,2017,46,366,201508,1.82,17.99,99.42,117.32,211.54,470.34,234.05,22.44
高屏,2017,47,357,213053,1.68,16.79,112.86,129.31,214.27,519.85,207.11,22.22
高屏,2017,48,339,206361,1.64,15.62,106.89,122.37,218.12,537.01,235.73,21.42
高屏,2017,49,413,209020,1.98,17.13,119.1,136.11,196.24,515.11,235.05,20.74
高屏,2017,50,401,208900,1.92,20.84,118.28,139.06,194.4,495.01,225.7,21.98
高屏,2017,51,359,202576,1.77,15.77,111.12,127.18,215.98,458.77,199.65,21.56
高屏,2017,52,371,203225,1.83,13.56,103.84,117.03,246.58,585.53,296.15,21.36
高屏,2018,1,315,241103,1.31,25.97,113.56,139.9,190.36,480.87,248.43,19.7
高屏,2018,2,413,227052,1.82,20.8,107.45,128.21,188.22,345.99,153.4,18.23
高屏,2018,3,404,240137,1.68,21.96,125.06,147.04,212.77,559.24,305.29,22.62
高屏,2018,4,407,247039,1.65,17.45,110.3,128.13,222.74,517.44,226.05,19.94
高屏,2018,5,381,240862,1.58,21.6,109.11,130.59,167.42,372.6,199.19,16.27
高屏,2018,6,435,244716,1.78,24.09,114.49,138.4,167.36,401.45,224.3,14.2
高屏,2018,7,281,226332,1.24,14.94,89.6,104.88,228.37,489.66,203.5,18.41
高屏,2018,8,395,238176,1.66,16.61,98.08,114.45,217.66,462.32,235.09,19.78
高屏,2018,9,415,243244,1.71,18.61,92.04,110.36,212.59,446.03,206.35,21.78
高屏,2018,10,400,246690,1.62,15.62,93.75,109.67,221.21,425.56,184.61,21.12
高屏,2018,11,452,246560,1.83,13.8,93.95,107.03,305.17,434.26,215.19,21.58
高屏,2018,12,430,239964,1.79,11.81,83.48,95.17,311.45,404.07,165.89,19.8
高屏,2018,13,391,227059,1.72,8.77,75.82,84.94,313.09,438.09,208.42,19.84
高屏,2018,14,308,218114,1.41,8.52,67.81,76.36,269.03,474.05,175.88,19.74
高屏,2018,15,447,244114,1.83,13.7,68.6,81.69,202.72,304.69,100.65,21.22
高屏,2018,16,410,241907,1.69,8.34,79.35,88.09,325.71,429.79,187.54,24.19
高屏,2018,17,366,237182,1.54,8.75,64.14,72.85,285.32,364.3,153.06,20.36
高屏,2018,18,340,230177,1.48,10.75,59.17,69.48,233.59,329.42,123.27,20.76
高屏,2018,19,360,233068,1.54,10.59,58.35,68.3,233.87,282.63,99.42,20.18
高屏,2018,20,370,237035,1.56,15.24,50.44,66.31,134.87,215.82,74.29,21.88
高屏,2018,21,326,234696,1.39,11.15,51.41,62.38,183.18,254.55,97.9,18.95
高屏,2018,22,345,231588,1.49,10.53,51.73,62.14,212.41,251.08,96.64,21.0
高屏,2018,23,326,238581,1.37,8.77,51.67,60.75,207.31,248.37,87.69,19.96
高屏,2018,24,346,238818,1.45,8.22,53.11,61.34,278.52,254.13,84.56,17.73
高屏,2018,25,300,220854,1.36,18.89,51.35,70.22,122.75,162.74,52.49,16.47
高屏,2018,26,365,236909,1.54,13.6,47.32,60.63,133.24,176.58,64.04,16.53
高屏,2018,27,303,214420,1.41,20.32,54.84,75.07,122.57,158.49,49.26,14.68
高屏,2018,28,331,228991,1.45,10.97,50.48,61.3,173.34,215.38,83.3,19.96
高屏,2018,29,348,225882,1.54,9.83,46.15,56.7,181.56,221.95,87.21,17.67
高屏,2018,30,322,226695,1.42,12.7,49.92,62.7,154.9,200.47,77.44,17.29
高屏,2018,31,322,225103,1.43,14.24,46.57,60.57,141.58,185.95,68.4,14.68
高屏,2018,32,392,249534,1.57,9.59,45.67,55.5,202.32,189.08,79.27,15.99
高屏,2018,33,325,233204,1.39,13.68,52.41,65.31,166.76,142.21,48.56,16.05
高屏,2018,34,285,224162,1.27,11.87,48.1,59.71,202.68,136.01,55.2,16.07
高屏,2018,35,320,226876,1.41,24.75,47.82,72.27,123.57,141.97,56.38,16.67
高屏,2018,36,378,239038,1.58,12.07,48.46,60.81,165.09,186.95,79.87,15.44
高屏,2018,37,368,239159,1.54,12.84,59.65,71.91,184.35,254.11,109.69,18.45
高屏,2018,38,386,238739,1.62,10.35,54.64,65.33,203.78,263.81,128.49,19.84
高屏,2018,39,266,208995,1.27,7.92,59.99,68.96,285.94,362.17,129.17,18.83
高屏,2018,40,397,247488,1.6,7.36,70.12,77.8,389.05,440.92,179.01,21.98
高屏,2018,41,307,230866,1.33,9.99,73.83,84.36,290.15,350.68,177.77,21.34
高屏,2018,42,391,231748,1.69,8.93,77.34,86.91,306.05,387.09,180.28,21.0
高屏,2018,43,291,222393,1.31,9.03,77.68,86.69,313.74,471.81,208.44,22.81
高屏,2018,44,366,226712,1.61,17.63,110.72,128.33,244.4,461.76,197.85,21.5
高屏,2018,45,355,232464,1.53,12.01,83.38,95.45,248.51,457.75,233.21,21.64
高屏,2018,46,353,230214,1.53,12.54,91.9,104.44,287.94,465.67,248.13,24.57
高屏,2018,47,301,217409,1.38,13.7,96.66,110.09,253.24,397.34,176.85,20.64
高屏,2018,48,363,237390,1.53,16.93,101.79,118.88,228.41,368.01,185.77,21.18
高屏,2018,49,377,238034,1.58,15.56,104.54,120.56,230.54,434.1,189.54,22.52
高屏,2018,50,409,243555,1.68,20.48,112.64,133.06,207.37,420.4,203.52,21.06
高屏,2018,51,377,235210,1.6,15.99,112.84,129.11,261.01,509.25,244.32,20.78
高屏,2018,52,400,234065,1.71,14.48,102.31,117.26,206.35,409.73,166.13,18.55
高屏,2019,1,232,216994,1.07,24.15,116.21,140.28,176.99,413.52,205.37,18.83
高屏,2019,2,391,234318,1.67,19.48,111.12,130.53,224.76,503.94,237.88,20.06
高屏,2019,3,361,228317,1.58,15.83,104.7,120.74,210.8,460.21,245.12,16.91
高屏,2019,4,393,240852,1.63,18.59,114.69,133.46,254.91,542.65,263.15,17.81
高屏,2019,5,537,249787,2.15,16.85,103.62,120.18,265.06,437.01,204.04,17.99
高屏,2019,6,63,129190,0.49,10.79,72.85,83.68,237.7,350.62,172.07,15.85
高屏,2019,7,454,250080,1.82,13.76,84.26,97.86,226.49,364.52,164.51,16.61
高屏,2019,8,400,227938,1.75,14.82,78.34,93.07,206.05,304.29,143.63,14.74
高屏,2019,9,346,241754,1.43,12.5,79.21,91.1,266.18,379.5,197.08,16.75
高屏,2019,10,364,237936,1.53,16.53,94.97,111.84,205.31,273.56,143.83,14.96
高屏,2019,11,414,233111,1.78,13.12,90.46,103.25,320.23,419.94,218.66,17.41
高屏,2019,12,427,238886,1.79,17.31,88.73,105.96,196.3,335.6,176.14,15.89
高屏,2019,13,434,232136,1.87,12.84,73.61,85.72,261.59,315.08,147.2,16.85
高屏,2019,14,313,234171,1.34,8.97,70.34,80.09,315.06,372.0,210.68,16.35
高屏,2019,15,469,251020,1.87,13.86,66.31,79.81,248.05,309.04,151.23,17.61
高屏,2019,16,411,236421,1.74,12.76,74.31,86.33,250.17,224.32,119.44,16.43
高屏,2019,17,384,240293,1.6,14.64,54.6,69.36,185.89,226.85,109.89,14.96
高屏,2019,18,368,237863,1.55,10.15,64.0,73.91,248.35,218.26,103.64,13.78
高屏,2019,19,368,240130,1.53,12.19,71.75,83.1,259.72,295.6,154.96,15.74
高屏,2019,20,409,242081,1.69,13.8,46.45,60.57,135.97,190.36,73.37,14.32
高屏,2019,21,382,236256,1.62,8.87,60.01,69.7,289.59,263.31,123.83,16.51
高屏,2019,22,341,226177,1.51,13.3,48.98,61.78,181.72,175.0,80.25,14.18
高屏,2019,23,324,233590,1.39,18.03,44.91,62.54,113.79,142.19,62.24,15.3
高屏,2019,24,406,234788,1.73,13.72,51.09,64.04,178.41,142.81,66.25,14.52
高屏,2019,25,382,237013,1.61,16.13,44.75,61.52,122.67,138.68,58.03,14.78
高屏,2019,26,321,243148,1.32,14.36,48.16,62.94,146.14,153.34,52.55,14.96
高屏,2019,27,337,233700,1.44,20.36,46.55,66.41,121.23,143.61,52.71,13.96
高屏,2019,28,373,243978,1.53,15.95,39.57,55.88,126.62,130.49,68.23,12.86
高屏,2019,29,364,242389,1.5,14.14,47.98,61.56,167.8,165.03,79.89,13.9
高屏,2019,30,332,231317,1.44,14.22,42.2,55.72,138.4,123.39,58.51,13.76
高屏,2019,31,314,223130,1.41,12.4,48.22,59.91,175.26,162.16,82.56,14.18
高屏,2019,32,384,238877,1.61,11.69,39.73,50.89,187.92,195.98,78.48,13.7
高屏,2019,33,334,226944,1.47,13.98,52.21,65.69,162.14,115.61,53.49,13.24
高屏,2019,34,310,222277,1.39,12.6,42.26,54.56,181.72,141.75,75.01,16.35
高屏,2019,35,335,236520,1.42,13.98,50.38,64.12,171.57,178.13,97.7,15.24
高屏,2019,36,385,238572,1.61,13.52,45.33,58.73,175.54,133.56,65.79,14.3
高屏,2019,37,316,230399,1.37,7.92,49.98,58.99,244.76,206.27,127.4,15.7
高屏,2019,38,377,237124,1.59,8.14,55.9,65.47,342.68,328.9,138.66,17.19
高屏,2019,39,365,232879,1.57,9.03,62.34,71.85,327.09,344.44,187.42,18.97
高屏,2019,40,400,218280,1.83,9.45,53.65,63.5,280.34,295.6,189.3,14.16
高屏,2019,41,320,235954,1.36,9.51,50.7,60.13,318.89,290.15,164.51,14.44
高屏,2019,42,373,227001,1.64,12.84,68.23,80.35,325.75,369.05,157.61,17.59
高屏,2019,43,377,232652,1.62,11.45,69.3,80.19,329.16,331.31,172.71,18.87
高屏,2019,44,377,228204,1.65,12.66,81.21,93.65,297.73,438.99,204.02,18.85
高屏,2019,45,333,219294,1.52,12.58,84.08,96.38,304.25,398.68,177.31,18.27
高屏,2019,46,359,238323,1.51,13.02,84.12,96.52,324.67,404.76,203.72,18.41
高屏,2019,47,371,226941,1.63,16.23,95.03,111.3,241.29,352.73,163.07,17.93
高屏,2019,48,369,231262,1.6,14.62,92.02,106.89,246.34,371.92,159.8,17.47
高屏,2019,49,383,234789,1.63,17.29,91.02,108.19,192.15,248.05,124.94,13.74
高屏,2019,50,356,224245,1.59,16.53,98.84,115.73,253.79,337.1,172.39,16.33
高屏,2019,51,364,232321,1.57,22.2,100.27,123.27,180.07,318.05,169.2,16.47
高屏,2019,52,403,232244,1.74,22.6,107.43,129.83,170.49,320.36,162.12,14.96
